Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,SUBTLCD,Lg10WF,Lg10CD
seeker,47,30,30,25,0.92,0.36,1.6812,1.4914
seekers,21,16,21,16,0.41,0.19,1.3424,1.2304
seeking,288,250,266,233,5.65,2.98,2.4609,2.3997
seeks,146,122,143,122,2.86,1.45,2.1673,2.0899
seeling,2,2,2,2,0.04,0.02,0.4771,0.4771
seem,7131,4104,7075,4086,139.82,48.93,3.8532,3.6133
seemed,2767,1924,2656,1864,54.25,22.94,3.4422,3.2844
seeming,51,49,49,47,1,0.58,1.716,1.699
seemingly,108,99,101,93,2.12,1.18,2.0374,2
seemly,7,7,7,7,0.14,0.08,0.9031,0.9031
seems,8545,4557,7320,4146,167.55,54.33,3.9318,3.6588
seen,19633,6541,19399,6515,384.96,77.98,4.293,3.8157
seep,9,9,9,9,0.18,0.11,1,1
seepage,17,14,16,13,0.33,0.17,1.2553,1.1761
seeped,5,5,5,5,0.1,0.06,0.7782,0.7782
seeping,19,19,19,19,0.37,0.23,1.301,1.301
seeps,8,8,8,8,0.16,0.1,0.9542,0.9542
Seer,75,22,28,17,1.47,0.26,1.8808,1.3617
seers,13,10,10,8,0.25,0.12,1.1461,1.0414
seersucker,3,3,3,3,0.06,0.04,0.6021,0.6021
sees,1899,1467,1878,1458,37.24,17.49,3.2788,3.1667
seesaw,22,14,17,13,0.43,0.17,1.3617,1.1761
seethe,5,3,4,3,0.1,0.04,0.7782,0.6021
seething,23,23,19,19,0.45,0.27,1.3802,1.3802
Sefton,35,3,0,0,0.69,0.04,1.5563,0.6021
Seg,6,3,0,0,0.12,0.04,0.8451,0.6021
segment,101,74,101,74,1.98,0.88,2.0086,1.8751
segments,20,18,19,17,0.39,0.21,1.3222,1.2788
segregate,7,7,7,7,0.14,0.08,0.9031,0.9031
segregated,11,10,10,9,0.22,0.12,1.0792,1.0414
segregation,43,21,32,19,0.84,0.25,1.6435,1.3424
segue,26,24,24,22,0.51,0.29,1.4314,1.3979
segued,2,2,2,2,0.04,0.02,0.4771,0.4771
segues,3,3,3,3,0.06,0.04,0.6021,0.6021
sei,15,9,9,6,0.29,0.11,1.2041,1
Seidel,17,6,0,0,0.33,0.07,1.2553,0.8451
Seine,31,18,0,0,0.61,0.21,1.5051,1.2788
seismic,31,23,24,18,0.61,0.27,1.5051,1.3802
seismograph,3,3,3,3,0.06,0.04,0.6021,0.6021
seismographic,2,1,1,1,0.04,0.01,0.4771,0.301
seismographs,8,5,7,4,0.16,0.06,0.9542,0.7782
seismologist,5,4,5,4,0.1,0.05,0.7782,0.699
seismologists,6,5,3,3,0.12,0.06,0.8451,0.7782
seismology,2,2,2,2,0.04,0.02,0.4771,0.4771
seize,246,191,157,136,4.82,2.28,2.3927,2.2833
seized,129,111,124,106,2.53,1.32,2.1139,2.0492
seizes,12,11,12,11,0.24,0.13,1.1139,1.0792
seizing,48,36,38,30,0.94,0.43,1.6902,1.5682
seizure,190,136,184,132,3.73,1.62,2.281,2.1367
seizures,93,67,88,65,1.82,0.8,1.9731,1.8325
Sel,5,4,0,0,0.1,0.05,0.7782,0.699
Selah,6,2,0,0,0.12,0.02,0.8451,0.4771
Selden,56,6,0,0,1.1,0.07,1.7559,0.8451
seldom,167,148,157,140,3.27,1.76,2.2253,2.1732
select,180,160,149,139,3.53,1.91,2.2577,2.2068
selected,249,210,238,205,4.88,2.5,2.3979,2.3243
selectees,3,2,3,2,0.06,0.02,0.6021,0.4771
selecting,29,26,26,23,0.57,0.31,1.4771,1.4314
selection,232,201,225,196,4.55,2.4,2.3674,2.3054
selections,20,20,19,19,0.39,0.24,1.3222,1.3222
selective,60,56,44,41,1.18,0.67,1.7853,1.7559
selectively,6,6,6,6,0.12,0.07,0.8451,0.8451
selectivity,3,3,3,3,0.06,0.04,0.6021,0.6021
selectman,32,8,28,6,0.63,0.1,1.5185,0.9542
selectmen,9,5,9,5,0.18,0.06,1,0.7782
selector,3,2,3,2,0.06,0.02,0.6021,0.4771
selectors,2,2,1,1,0.04,0.02,0.4771,0.4771
selects,13,13,13,13,0.25,0.15,1.1461,1.1461
Selenic,3,1,0,0,0.06,0.01,0.6021,0.301
selenite,2,1,2,1,0.04,0.01,0.4771,0.301
selenium,33,8,28,8,0.65,0.1,1.5315,0.9542
self,722,534,682,510,14.16,6.37,2.8591,2.7284
selfish,811,624,762,599,15.9,7.44,2.9096,2.7959
selfishly,21,21,17,17,0.41,0.25,1.3424,1.3424
selfishness,40,39,38,37,0.78,0.46,1.6128,1.6021
selfless,93,65,90,63,1.82,0.77,1.9731,1.8195
selflessly,6,6,6,6,0.12,0.07,0.8451,0.8451
selflessness,15,13,15,13,0.29,0.15,1.2041,1.1461
selfsame,4,4,4,4,0.08,0.05,0.699,0.699
sell,4705,2441,4461,2368,92.25,29.1,3.6727,3.3877
sellable,2,2,2,2,0.04,0.02,0.4771,0.4771
selle,4,1,4,1,0.08,0.01,0.699,0.301
seller,112,85,109,83,2.2,1.01,2.0531,1.9345
Sellers,86,23,17,16,1.69,0.27,1.9395,1.3802
selling,1919,1273,1803,1212,37.63,15.18,3.2833,3.1052
sellout,33,33,30,30,0.65,0.39,1.5315,1.5315
sells,363,300,345,290,7.12,3.58,2.5611,2.4786
seltzer,42,34,32,27,0.82,0.41,1.6335,1.5441
selves,62,52,61,51,1.22,0.62,1.7993,1.7243
Sem,4,3,1,1,0.08,0.04,0.699,0.6021
semantic,4,4,4,4,0.08,0.05,0.699,0.699
semantics,39,37,24,23,0.76,0.44,1.6021,1.5798
semaphore,7,4,7,4,0.14,0.05,0.9031,0.699
semblance,22,22,22,22,0.43,0.26,1.3617,1.3617
semen,201,112,185,104,3.94,1.34,2.3054,2.0531
semester,354,250,352,249,6.94,2.98,2.5502,2.3997
semesters,26,26,26,26,0.51,0.31,1.4314,1.4314
semi,119,52,106,48,2.33,0.62,2.0792,1.7243
semiannual,2,2,2,2,0.04,0.02,0.4771,0.4771
semiautomatic,21,15,21,15,0.41,0.18,1.3424,1.2041
semiautomatics,3,3,3,3,0.06,0.04,0.6021,0.6021
semicircle,3,2,3,2,0.06,0.02,0.6021,0.4771
semicolon,8,6,7,6,0.16,0.07,0.9542,0.8451
semicolons,2,2,2,2,0.04,0.02,0.4771,0.4771
semiconductors,2,1,1,1,0.04,0.01,0.4771,0.301
semiconscious,2,2,1,1,0.04,0.02,0.4771,0.4771
semifinal,14,10,14,10,0.27,0.12,1.1761,1.0414
semifinalists,5,3,5,3,0.1,0.04,0.7782,0.6021
semifinals,29,22,28,21,0.57,0.26,1.4771,1.3617
semiformal,4,4,4,4,0.08,0.05,0.699,0.699
semilunar,2,2,2,2,0.04,0.02,0.4771,0.4771
seminal,19,19,17,17,0.37,0.23,1.301,1.301
seminar,217,132,212,129,4.25,1.57,2.3385,2.1239
seminars,38,31,36,30,0.75,0.37,1.5911,1.5051
seminary,53,36,48,34,1.04,0.43,1.7324,1.5682
seminiferous,2,2,1,1,0.04,0.02,0.4771,0.4771
Seminole,8,6,0,0,0.16,0.07,0.9542,0.8451
Seminoles,4,2,0,0,0.08,0.02,0.699,0.4771
semiprecious,3,3,3,3,0.06,0.04,0.6021,0.6021
semiprivate,2,2,2,2,0.04,0.02,0.4771,0.4771
semipro,5,5,5,5,0.1,0.06,0.7782,0.7782
semiretired,2,2,1,1,0.04,0.02,0.4771,0.4771
semis,10,9,10,9,0.2,0.11,1.0414,1
semiserious,2,1,1,1,0.04,0.01,0.4771,0.301
Semite,2,2,0,0,0.04,0.02,0.4771,0.4771
Semitic,4,4,0,0,0.08,0.05,0.699,0.699
Semper,56,35,5,5,1.1,0.42,1.7559,1.5563
Semple,23,1,0,0,0.45,0.01,1.3802,0.301
Sen,72,21,17,9,1.41,0.25,1.8633,1.3424
Sena,5,1,0,0,0.1,0.01,0.7782,0.301
Senate,331,131,66,31,6.49,1.56,2.5211,2.1206
Senator,1691,305,594,165,33.16,3.64,3.2284,2.4857
senatorial,12,4,9,3,0.24,0.05,1.1139,0.699
senators,120,67,101,57,2.35,0.8,2.0828,1.8325
send,9169,4250,7546,3886,179.78,50.67,3.9624,3.6285
sender,38,33,32,27,0.75,0.39,1.5911,1.5315
sending,1790,1372,1698,1317,35.1,16.36,3.2531,3.1377
sendoff,16,15,16,15,0.31,0.18,1.2304,1.2041
sends,585,527,553,502,11.47,6.28,2.7679,2.7226
Seneca,20,11,0,0,0.39,0.13,1.3222,1.0792
Senegal,10,6,0,0,0.2,0.07,1.0414,0.8451
Senegalese,6,6,1,1,0.12,0.07,0.8451,0.8451
Senescence,4,1,1,1,0.08,0.01,0.699,0.301
Seneschal,2,1,0,0,0.04,0.01,0.4771,0.301
Senhor,50,3,21,2,0.98,0.04,1.7076,0.6021
senhora,4,1,4,1,0.08,0.01,0.699,0.301
senhorita,5,3,3,3,0.1,0.04,0.7782,0.6021
senile,88,72,85,69,1.73,0.86,1.9494,1.8633
senility,16,15,11,11,0.31,0.18,1.2304,1.2041
senior,1339,774,1051,674,26.25,9.23,3.1271,2.8893
seniority,55,48,45,41,1.08,0.57,1.7482,1.6902
seniors,122,97,102,88,2.39,1.16,2.0899,1.9912
Sennett,17,7,0,0,0.33,0.08,1.2553,0.9031
Senor,295,99,115,45,5.78,1.18,2.4713,2
Senora,65,33,32,16,1.27,0.39,1.8195,1.5315
